,emp,slot,activity_type
59063,1,130,8
59064,1,130,8
59065,2,80,0
59066,4,80,0
59067,3,80,0
59068,3,58,3
59069,3,70,3
59070,1,68,0
59071,3,14,0
59072,4,14,0
59073,4,48,0
59074,4,47,0
59075,4,107,0
59076,4,9,0
59077,4,25,0
59078,4,25,0
59079,4,43,0
59080,2,26,0
59081,4,26,0
59082,1,26,0
59083,1,19,0
59084,1,139,0
59085,1,30,0
59086,4,142,0
59087,4,142,0
59088,3,142,0
59089,2,142,0
59090,2,136,0
59091,4,17,0
59092,3,17,0
59093,2,108,0
59094,1,71,0
59095,1,65,0
59096,1,65,0
59097,4,65,0
59098,4,65,0
59099,1,106,0
59100,1,74,0
59101,1,74,2
59102,2,44,0
59103,4,14,0
59104,2,14,0
59105,3,114,0
59106,2,114,0
59107,3,27,0
59108,1,113,0
59109,1,5,0
59110,3,5,0
59111,1,5,0
59112,4,5,0
59113,2,140,0
59114,3,92,0
59115,1,134,2
59116,1,90,2
59117,2,142,0
59118,2,97,0
59119,2,97,2
59120,1,97,2
59121,1,97,2
59122,3,97,0
59123,1,143,0
59124,4,22,0
59125,3,22,0
59126,4,22,0
59127,1,50,0
59128,1,102,2
59129,1,66,2
59130,1,73,2
59131,3,73,0
59132,3,124,0
59133,1,11,0
59134,1,103,0
59135,2,2,0
59136,2,42,0
59137,4,134,0
59138,3,137,0
59139,4,137,0
59140,4,99,4
59141,4,63,8
59142,4,63,0
59143,2,107,0
59144,1,107,9
59145,1,107,2
59146,1,60,2
59147,1,80,2
59148,2,83,8
59149,2,94,8
59150,4,94,0
59151,4,134,0
59152,2,50,0
59153,2,72,0
59154,3,103,0
59155,1,34,0
59156,1,131,0
59157,1,18,0
59158,1,140,0
59159,1,48,0
59160,1,110,0
59161,2,117,0
59162,2,66,8
59163,2,66,2
59164,1,66,2
59165,2,72,0
59166,2,72,8
59167,2,85,0
59168,4,16,0
59169,3,20,0
59170,1,39,0
59171,1,135,2
59172,1,135,0
59173,1,24,0
59174,1,137,0
59175,4,137,0
59176,1,3,0
59177,1,39,0
59178,1,39,0
59179,1,39,0
59180,1,21,0
59181,1,114,0
59182,3,25,0
59183,2,140,0
59184,3,14,0
59185,2,14,0
59186,4,107,0
59187,4,140,0
59188,4,9,0
59189,4,39,0
59190,1,108,0
59191,4,137,0
59192,3,18,0
59193,1,104,0
59194,3,33,0
59195,3,131,0
59196,1,125,0
59197,4,125,0
59198,4,125,0
59199,1,124,0
59200,4,124,0
59201,4,24,0
59202,4,121,0
59203,3,135,0
59204,4,135,0
59205,3,117,0
59206,3,105,0
59207,4,105,0
59208,4,15,0
59209,4,15,0
59210,3,15,0
59211,1,15,0
59212,1,23,0
59213,1,27,0
59214,3,135,0
59215,1,135,0
59216,1,19,0
59217,2,34,0
59218,1,142,0
59219,1,77,0
59220,1,110,8
59221,1,101,2
59222,1,101,0
59223,1,30,0
59224,3,30,0
59225,2,2,0
59226,4,135,0
59227,4,139,8
59228,4,63,8
59229,1,63,2
59230,1,38,0
59231,2,40,0
59232,3,14,0
59233,3,113,0
59234,4,60,0
59235,2,135,0
59236,2,135,0
59237,4,125,0
59238,4,58,8
59239,2,121,0
59240,4,4,0
59241,4,28,0
59242,1,103,0
59243,1,103,0
59244,1,103,6
59245,4,103,0
59246,1,21,0
59247,1,1,0
59248,1,1,0
59249,1,1,0
59250,1,1,0
59251,2,53,0
59252,2,53,0
59253,2,53,2
59254,2,53,2
59255,1,48,2
59256,1,74,0
59257,4,114,0
59258,4,40,0
59259,4,73,0
59260,4,47,0
59261,4,47,0
59262,4,128,0
59263,3,128,0
59264,1,24,0
59265,1,82,0
59266,1,82,2
59267,1,82,2
59268,2,82,2
59269,3,82,0
59270,3,94,6
59271,2,53,0
59272,4,75,0
59273,3,99,0
59274,3,99,0
59275,3,99,0
59276,2,99,0
59277,2,125,8
59278,2,58,0
59279,2,116,0
59280,1,6,0
59281,4,131,0
59282,4,108,0
59283,4,126,0
59284,2,17,0
59285,1,81,2
59286,1,81,2
59287,2,81,2
59288,2,91,2
59289,1,45,0
59290,1,45,0
59291,2,141,0
59292,3,124,0
59293,2,26,0
59294,2,119,8
59295,1,111,8
59296,4,111,0
59297,4,111,0
59298,2,59,0
59299,1,5,0
59300,1,134,0
59301,1,134,0
59302,1,37,0
59303,1,99,0
59304,1,81,0
59305,2,81,0
59306,4,66,8
59307,4,78,0
59308,1,78,2
59309,1,27,0
59310,1,125,0
59311,3,69,3
59312,3,69,3
59313,3,69,3
59314,4,54,3
59315,4,54,0
59316,1,28,0
59317,1,23,0
59318,1,22,0
59319,3,70,3
59320,1,70,8
59321,1,137,0
59322,3,34,0
59323,3,4,0
59324,3,10,0
59325,2,99,2
59326,2,95,2
59327,2,62,0
59328,1,62,0
59329,2,62,2
59330,1,90,2
59331,1,90,2
59332,2,85,2
59333,2,85,2
59334,2,85,0
59335,1,85,2
59336,1,40,2
59337,1,51,2
59338,1,51,2
59339,1,51,2
59340,1,51,2
59341,1,56,2
59342,1,52,2
59343,1,54,2
59344,1,93,2
59345,1,79,6
59346,1,59,2
59347,3,71,2
59348,3,24,0
59349,3,7,0
59350,3,7,0
59351,3,56,3
59352,2,56,2
59353,2,56,8
59354,3,56,2
59355,3,61,3
59356,3,61,3
59357,3,79,3
59358,2,79,0
59359,3,139,8
59360,1,59,8
59361,4,84,8
59362,2,131,8
59363,1,108,8
59364,3,114,8
59365,3,116,0
59366,3,38,0
59367,3,38,0
59368,4,38,0
59369,4,26,0
59370,4,46,0
59371,2,69,2
59372,2,84,8
59373,4,82,8
59374,1,120,8
59375,2,41,0
59376,2,27,0
59377,2,18,0
59378,1,38,0
59379,4,61,0
59380,1,34,0
59381,1,1,0
59382,1,120,0
59383,3,9,0
59384,3,66,0
59385,3,11,0
59386,4,99,0
59387,4,79,0
59388,4,79,0
59389,4,79,0
59390,3,131,0
59391,4,131,0
59392,2,7,0
59393,3,7,0
59394,1,30,0
59395,3,30,0
59396,3,25,0
59397,4,138,0
59398,4,103,0
59399,4,129,0
59400,1,116,0
59401,1,6,0
59402,1,6,0
59403,4,6,0
59404,4,29,0
59405,4,29,0
59406,1,30,0
59407,1,126,0
59408,1,126,0
59409,1,89,0
59410,4,15,0
59411,1,142,0
59412,2,142,0
59413,4,142,0
59414,1,66,0
59415,1,113,0
59416,3,67,0
59417,4,67,0
59418,4,123,0
59419,3,2,0
59420,1,2,0
59421,3,2,0
59422,3,129,0
59423,3,129,0
59424,4,8,0
59425,3,8,0
59426,3,125,0
59427,3,19,0
59428,2,19,0
59429,1,19,0
59430,4,118,0
59431,1,9,0
59432,1,45,0
59433,1,45,2
59434,1,102,2
59435,1,90,2
59436,2,125,0
59437,4,64,8
59438,4,28,0
59439,1,28,0
59440,1,21,0
59441,1,24,0
59442,1,124,0
59443,1,16,0
59444,1,16,0
59445,1,16,0
59446,3,16,0
59447,1,95,8
59448,4,95,0
59449,4,77,8
59450,4,77,0
59451,3,77,0
59452,3,128,0
59453,2,128,0
59454,4,13,0
59455,4,92,0
59456,4,115,0
59457,4,115,0
59458,3,4,0
59459,3,2,0
59460,1,2,0
59461,1,2,0
59462,1,25,0
59463,1,38,0
59464,2,38,0
59465,4,115,0
59466,4,14,0
59467,4,97,0
59468,2,97,2
59469,2,50,2
59470,2,83,2
59471,2,83,2
59472,1,84,2
59473,1,56,2
59474,2,6,0
59475,1,6,0
59476,1,51,0
59477,1,111,2
59478,1,96,2
59479,1,75,2
59480,1,75,0
59481,3,75,0
59482,2,110,0
59483,1,5,0
59484,1,133,0
59485,4,133,0
59486,3,57,0
59487,3,69,3
59488,3,48,0
59489,4,48,0
59490,2,2,0
59491,1,2,0
59492,1,26,0
59493,1,26,0
59494,1,121,6
59495,1,62,6
59496,2,62,2
59497,1,62,2
59498,1,62,0
59499,4,77,0
59500,4,77,8
59501,4,77,0
59502,1,118,0
59503,1,30,0
59504,1,30,0
59505,4,30,0
59506,2,17,0
59507,2,122,2
59508,2,24,0
59509,1,24,0
59510,1,7,0
59511,3,120,0
59512,3,120,0
59513,3,116,0
59514,3,121,8
59515,2,118,8
59516,4,83,8
59517,4,71,0
59518,4,71,0
59519,4,63,0
59520,4,63,4
59521,4,63,0
59522,2,63,0
59523,1,63,2
59524,1,35,0
59525,1,35,0
59526,4,82,0
59527,2,41,0
59528,2,41,0
59529,2,6,0
59530,2,91,0
59531,4,19,0
59532,4,70,0
59533,3,19,0
59534,3,42,0
59535,3,42,0
59536,2,42,0
59537,3,42,0
59538,2,42,0
59539,2,100,0
59540,4,100,0
59541,3,99,0
59542,2,99,0
59543,2,67,8
59544,1,74,5
59545,2,74,2
59546,1,48,2
59547,1,47,6
59548,3,71,6
59549,3,88,3
59550,3,59,3
59551,3,96,3
59552,3,65,3
59553,1,47,6
59554,1,74,6
59555,1,66,6
59556,1,57,2
59557,2,57,2
59558,2,122,0
59559,1,122,0
59560,3,2,0
59561,3,142,0
59562,4,142,0
59563,1,142,0
59564,1,53,2
59565,1,24,0
59566,4,32,0
59567,4,50,0
59568,4,50,0
59569,4,54,5
59570,4,72,0
59571,2,42,0
59572,2,135,0
59573,2,105,0
59574,4,46,0
59575,4,21,0
59576,4,14,0
59577,4,58,0
59578,4,119,0
59579,4,35,0
59580,4,139,0
59581,4,28,0
59582,3,107,0
59583,3,133,0
59584,2,130,0
59585,2,80,0
59586,2,42,0
59587,2,107,0
59588,2,35,0
59589,2,40,0
59590,1,40,0
59591,1,1,0
59592,1,102,0
59593,1,64,0
59594,4,64,8
59595,2,64,0
59596,2,50,2
59597,4,126,0
59598,1,126,0
59599,1,126,0
59600,1,142,0
59601,1,85,0
59602,3,85,3
59603,3,82,3
59604,3,53,3
59605,3,49,3
59606,3,49,3
59607,3,85,3
59608,3,54,3
59609,3,84,0
59610,3,84,3
59611,3,84,3
59612,4,84,0
59613,4,137,0
59614,4,116,0
59615,4,26,0
59616,4,54,0
59617,4,30,0
59618,4,96,8
59619,4,96,0
59620,4,3,0
59621,1,3,0
59622,2,3,0
59623,2,53,0
59624,2,55,0
59625,2,105,0
59626,2,105,0
59627,2,144,0
59628,4,130,0
59629,1,130,8
59630,3,103,3
59631,3,57,3
59632,3,68,3
59633,3,56,3
59634,3,56,3
59635,3,66,2
59636,3,69,3
59637,3,68,3
59638,3,96,8
59639,1,70,8
59640,1,63,2
59641,2,91,8
59642,2,74,0
59643,2,86,0
59644,1,116,4
59645,1,72,2
59646,1,72,2
59647,1,67,2
59648,1,67,6
59649,1,91,2
59650,1,91,2
59651,1,91,2
59652,2,91,0
59653,2,91,8
59654,4,61,0
59655,4,90,8
59656,3,90,3
59657,3,90,3
59658,3,90,3
59659,3,61,3
59660,3,98,3
59661,3,61,3
59662,3,45,3
59663,3,138,0
59664,3,31,0
59665,4,17,0
59666,1,17,0
59667,3,137,0
59668,1,26,0
59669,3,29,0
59670,3,76,0
59671,4,11,0
59672,4,111,0
59673,4,100,0
59674,2,17,0
59675,3,82,0
59676,4,82,0
59677,4,19,0
59678,4,109,0
59679,4,134,0
59680,1,18,0
59681,2,18,0
59682,1,22,0
59683,1,22,0
59684,4,13,0
59685,2,13,0
59686,2,4,0
59687,2,37,0
59688,2,2,0
59689,2,130,0
59690,2,73,3
59691,3,95,0
59692,3,44,0
59693,2,44,0
59694,3,134,0
59695,2,134,0
59696,1,118,0
59697,1,118,0
59698,2,18,0
59699,2,17,0
59700,1,17,0
59701,4,26,0
59702,2,26,0
59703,1,36,0
59704,2,102,0
59705,1,102,2
59706,1,56,6
59707,1,44,6
59708,2,46,6
59709,2,65,6
59710,1,86,2
59711,2,86,8
59712,3,111,8
59713,3,111,0
59714,1,142,0
59715,1,33,0
59716,1,8,0
59717,1,120,0
59718,1,79,0
59719,2,79,2
59720,1,50,2
59721,1,50,2
59722,1,81,2
59723,1,64,2
59724,1,99,2
59725,1,42,0
59726,1,28,0
59727,4,28,0
59728,1,60,0
59729,2,107,2
59730,4,57,0
59731,4,71,0
59732,4,23,0
59733,1,23,0
59734,1,27,0
59735,2,27,0
59736,4,27,0
59737,4,37,0
59738,1,39,0
59739,2,116,0
59740,4,2,0
59741,3,33,0
59742,1,33,0
59743,1,12,0
59744,4,124,0
59745,4,124,0
59746,1,91,2
59747,1,91,0
59748,1,9,0
59749,1,45,0
59750,1,130,0
59751,3,4,0
59752,3,4,0
59753,1,4,0
59754,1,9,0
59755,1,16,0
59756,2,16,0
59757,3,16,0
59758,3,77,0
59759,2,14,0
59760,4,14,0
59761,4,86,0
59762,4,87,0
59763,4,18,0
59764,2,64,0
59765,2,20,0
59766,1,20,0
59767,3,20,0
59768,4,20,0
59769,4,20,0
59770,4,125,0
59771,4,1,0
59772,3,116,0
59773,1,100,0
59774,3,50,2
59775,1,50,2
59776,1,62,9
59777,4,114,0
59778,4,80,0
59779,1,80,0
59780,1,80,2
59781,1,30,2
59782,1,30,0
59783,4,8,0
59784,4,8,0
59785,1,1,0
59786,4,89,0
59787,2,125,0
59788,1,125,0
59789,4,125,0
59790,3,125,0
59791,3,125,0
59792,4,136,0
59793,1,136,0
59794,4,11,0
59795,2,101,0
59796,2,91,0
59797,4,107,0
59798,3,107,0
59799,4,107,0
59800,4,109,0
59801,4,53,0
59802,4,74,0
59803,1,35,0
59804,1,89,2
59805,1,39,2
59806,1,24,2
59807,1,81,0
59808,4,126,0
59809,4,39,0
59810,4,113,0
59811,4,95,0
59812,1,107,0
59813,3,34,0
59814,3,131,0
59815,4,131,0
59816,3,108,0
59817,3,108,0
59818,2,33,0
59819,2,29,0
59820,4,20,0
59821,4,20,0
59822,4,20,0
59823,1,45,0
59824,2,131,0
59825,1,131,0
59826,1,135,0
59827,1,107,0
59828,3,116,8
59829,4,116,8
59830,4,116,0
59831,2,93,0
59832,2,28,0
59833,4,5,0
59834,4,123,0
59835,3,123,0
59836,1,123,0
59837,1,34,0
59838,1,50,0
59839,1,28,0
59840,1,28,0
59841,1,28,0
59842,3,137,0
59843,1,22,0
59844,3,26,0
59845,4,65,0
59846,4,61,8
59847,4,61,0
59848,4,88,4
59849,2,29,0
59850,1,9,0
59851,1,112,0
59852,1,3,0
59853,2,3,0
59854,3,94,0
59855,2,18,0
59856,1,105,0
59857,1,140,0
59858,4,140,0
59859,4,45,0
59860,4,28,0
59861,4,28,0
59862,1,116,0
59863,1,111,8
59864,1,120,8
59865,2,120,8
59866,3,97,0
59867,1,44,0
59868,2,41,0
59869,2,53,2
59870,2,90,2
59871,2,60,0
59872,4,40,0
59873,4,35,0
59874,2,121,0
59875,1,39,0
59876,1,10,0
59877,1,78,0
59878,1,15,0
59879,1,18,0
59880,1,5,0
59881,1,5,0
59882,3,5,0
59883,3,31,0
59884,4,75,0
59885,1,75,2
59886,1,87,2
59887,1,60,2
59888,2,60,2
59889,2,56,2
59890,2,88,2
59891,2,115,2
59892,2,31,0
59893,3,18,0
59894,3,18,0
59895,3,70,3
59896,3,53,3
59897,3,47,3
59898,3,52,3
59899,3,85,0
59900,1,14,0
59901,2,38,0
59902,3,122,0
59903,3,21,0
59904,4,115,0
59905,2,115,0
59906,4,115,0
59907,4,130,0
59908,4,37,0
59909,2,37,0
59910,3,37,0
59911,3,115,0
59912,1,127,0
59913,1,116,0
59914,3,116,8
59915,3,130,0
59916,3,29,0
59917,1,29,0
59918,1,15,0
59919,1,15,0
59920,4,102,0
59921,4,111,0
59922,1,111,0
59923,2,46,0
59924,4,7,0
59925,4,139,0
59926,4,62,0
59927,4,62,8
59928,4,5,0
59929,4,52,0
59930,4,123,0
59931,4,19,0
59932,4,10,0
59933,2,35,0
59934,4,60,0
59935,4,58,5
59936,4,96,8
59937,4,114,0
59938,2,114,0
59939,2,102,0
59940,2,99,0
59941,2,45,0
59942,2,45,0
59943,4,133,0
59944,1,79,8
59945,1,117,8
59946,2,78,8
59947,2,74,0
59948,4,74,4
59949,4,74,0
59950,4,143,0
59951,3,49,0
59952,1,64,3
59953,3,94,3
59954,3,58,3
59955,3,69,3
59956,3,90,0
59957,3,90,3
59958,4,58,0
59959,4,35,0
59960,4,119,0
59961,4,63,6
59962,3,63,2
59963,1,76,2
59964,1,92,2
59965,1,86,2
59966,1,99,2
59967,1,82,2
59968,1,94,2
59969,1,94,2
59970,1,59,2
59971,1,52,2
59972,2,75,2
59973,3,75,0
59974,3,136,0
59975,3,136,0
59976,3,136,0
59977,3,19,0
59978,4,19,0
59979,3,36,0
59980,4,1,0
59981,4,7,0
59982,1,136,0
59983,4,136,0
59984,2,137,0
59985,2,41,0
59986,2,134,0
59987,1,134,0
59988,4,26,0
59989,4,49,0
59990,4,140,0
59991,3,113,0
59992,4,113,0
59993,4,86,0
59994,1,80,0
59995,4,65,0
59996,2,65,0
59997,1,15,0
59998,2,136,0
59999,2,67,2
60000,2,79,2
60001,1,90,8
60002,2,90,0
60003,2,90,2
60004,1,143,0
60005,1,37,0
60006,1,36,0
60007,1,133,0
60008,1,133,0
60009,3,103,0
60010,1,115,8
60011,1,98,7
60012,1,33,0
60013,3,80,0
60014,3,58,3
60015,3,58,3
60016,3,63,3
60017,3,63,3
60018,3,81,2
60019,1,53,2
60020,1,40,0
60021,2,40,0
60022,4,128,0
60023,3,128,0
60024,3,130,0
60025,2,8,0
60026,1,8,0
60027,4,26,0
60028,3,113,0
60029,4,113,0
60030,4,14,0
60031,4,29,0
60032,3,29,0
60033,4,130,0
60034,3,130,0
60035,3,44,0
60036,3,28,0
60037,1,143,0
60038,1,34,0
60039,1,110,0
60040,3,80,0
60041,2,23,0
60042,4,23,0
60043,4,113,0
60044,3,114,0
60045,1,114,0
60046,2,128,0
60047,2,132,0
60048,4,109,0
60049,2,109,3
60050,4,109,0
60051,4,45,0
60052,1,69,0
60053,2,64,0
60054,4,54,0
60055,4,124,0
60056,1,124,0
60057,1,124,0
60058,1,141,0
60059,2,141,0
60060,2,137,0
60061,2,27,0
60062,4,43,0
60063,4,59,0
60064,4,88,0
60065,4,35,0
60066,4,132,0
60067,1,20,0
60068,1,20,0
60069,4,17,0
60070,4,17,0
60071,2,17,0
60072,1,17,0
60073,1,25,0
60074,1,125,0
60075,4,125,0
60076,4,107,4
60077,2,28,0
60078,2,109,0
60079,2,109,0
60080,4,110,0
60081,4,2,0
60082,4,7,0
60083,4,58,0
60084,4,10,0
60085,4,11,0
60086,1,11,0
60087,3,137,0
60088,3,128,0
60089,1,116,8
60090,1,116,0
60091,1,10,0
60092,1,38,0
60093,1,38,0
60094,2,11,0
60095,4,11,0
60096,2,11,0
60097,4,66,0
60098,1,114,8
60099,3,114,8
60100,3,114,8
60101,1,127,2
60102,1,41,2
60103,1,84,0
60104,4,44,0
60105,3,15,0
60106,4,115,0
60107,4,76,0
60108,1,38,0
60109,1,38,0
60110,3,35,0
60111,3,39,0
60112,1,39,0
60113,1,65,0
60114,1,65,2
60115,1,65,2
60116,1,65,2
60117,1,80,2
60118,1,93,2
60119,1,93,2
60120,1,82,2
60121,3,82,0
60122,3,33,0
60123,4,141,0
60124,1,141,0
60125,1,141,0
60126,1,20,0
60127,1,95,2
60128,1,95,2
60129,1,91,6
60130,2,51,6
60131,2,52,2
60132,2,59,0
60133,1,32,0
60134,1,14,0
60135,1,14,0
60136,1,14,0
60137,1,133,0
60138,1,132,0
60139,1,36,0
60140,3,36,0
60141,3,12,0
60142,3,137,0
60143,1,114,8
60144,3,114,0
60145,4,125,0
60146,3,125,0
60147,3,100,0
60148,3,101,0
60149,4,101,4
60150,4,105,0
60151,4,13,0
60152,4,138,0
60153,4,138,0
60154,4,20,0
60155,2,115,8
60156,3,115,0
60157,4,26,0
60158,3,122,0
60159,3,17,0
60160,3,17,0
60161,1,115,0
60162,1,115,8
60163,4,115,0
60164,4,131,0
60165,4,130,0
60166,4,90,9
60167,1,93,2
60168,1,93,2
60169,4,93,8
60170,1,141,0
60171,1,141,0
60172,3,19,0
60173,3,134,0
60174,3,142,0
60175,1,142,0
60176,1,142,0
60177,1,137,0
60178,3,137,0
60179,3,141,0
60180,2,141,0
60181,4,141,0
60182,1,34,0
60183,4,60,0
60184,4,64,0
60185,4,1,0
60186,2,98,0
60187,3,27,0
60188,1,11,0
60189,1,2,0
60190,4,2,0
60191,4,52,0
60192,4,52,0
60193,4,52,0
60194,3,52,0
60195,3,110,0
60196,3,110,0
60197,4,110,0
60198,1,38,0
60199,1,38,2
60200,2,69,0
60201,3,135,0
60202,1,82,0
60203,3,118,0
60204,1,118,0
60205,2,15,0
60206,2,15,0
60207,2,15,0
60208,2,116,0
60209,3,116,8
60210,1,76,2
60211,1,80,2
60212,4,114,0
60213,4,106,0
60214,4,132,0
60215,3,35,0
60216,3,35,0
60217,3,35,0
60218,2,116,0
60219,2,116,2
60220,2,108,5
60221,2,55,2
60222,4,55,0
60223,4,129,0
60224,4,120,0
60225,4,68,0
60226,4,41,0
60227,3,39,0
60228,1,133,0
60229,4,122,0
60230,1,122,0
60231,2,1,0
60232,2,81,0
60233,2,5,0
60234,2,5,0
60235,2,133,0
60236,2,41,0
60237,2,41,0
60238,1,85,2
60239,1,88,2
60240,1,88,2
60241,2,88,2
60242,2,85,2
60243,2,85,2
60244,1,55,2
60245,1,58,2
60246,2,58,2
60247,1,58,2
60248,1,14,0
60249,2,74,0
60250,2,109,0
60251,2,115,0
60252,4,115,0
60253,4,17,0
60254,2,76,0
60255,2,32,0
60256,2,61,8
60257,2,61,2
60258,1,87,2
60259,1,79,2
60260,1,98,2
60261,1,65,2
60262,1,81,6
60263,1,94,6
60264,1,60,2
60265,1,127,2
60266,1,127,0
60267,1,127,0
60268,1,42,0
60269,4,42,0
60270,4,42,0
60271,4,42,0
60272,4,42,0
60273,3,42,0
60274,2,6,0
60275,3,6,0
60276,4,6,0
60277,1,141,0
60278,3,44,0
60279,3,20,0
60280,3,137,0
60281,3,137,0
60282,3,3,0
60283,1,121,0
60284,1,121,0
60285,1,121,0
60286,2,121,0
60287,2,140,0
60288,1,140,8
60289,1,84,8
60290,1,123,8
60291,1,14,0
60292,1,22,0
60293,2,22,0
60294,1,19,0
60295,4,19,0
60296,1,19,0
60297,1,19,0
60298,3,127,0
60299,1,127,0
60300,3,127,8
60301,4,99,5
60302,1,99,2
60303,1,99,2
60304,1,106,0
60305,3,15,0
60306,3,15,0
60307,1,139,0
60308,2,41,0
60309,2,81,0
60310,2,16,0
60311,4,16,0
60312,3,16,0
60313,3,103,0
60314,2,12,0
60315,2,24,0
60316,4,24,0
60317,3,24,0
60318,1,130,0
60319,1,28,0
60320,4,34,0
60321,4,56,0
60322,4,72,0
60323,4,122,0
60324,2,122,0
60325,4,69,8
60326,4,90,0
60327,4,27,0
60328,2,27,0
60329,4,129,0
60330,1,129,0
60331,4,72,0
60332,2,72,2
60333,2,54,2
60334,2,71,2
60335,4,104,0
60336,2,24,0
60337,2,58,2
60338,1,57,2
60339,1,73,2
60340,1,92,2
60341,4,92,0
60342,1,78,0
60343,1,63,2
60344,2,72,2
60345,1,72,2
60346,1,97,2
60347,2,91,2
60348,2,52,2
60349,1,52,2
60350,1,133,0
60351,1,133,0
60352,3,133,0
60353,3,143,0
60354,4,13,0
60355,2,13,0
60356,2,21,0
60357,2,35,0
60358,2,142,0
60359,4,142,0
60360,1,20,0
60361,1,36,0
60362,3,100,0
60363,3,120,0
60364,2,128,0
60365,4,128,0
60366,1,143,0
60367,1,63,0
60368,1,111,0
60369,1,140,0
60370,1,45,0
60371,2,123,8
60372,3,129,8
60373,2,104,0
60374,4,24,0
60375,2,43,0
60376,1,35,0
60377,1,66,0
60378,1,66,2
60379,1,66,7
60380,3,66,0
60381,3,66,3
60382,3,72,3
60383,3,50,3
60384,3,50,3
60385,3,71,3
60386,3,57,3
60387,3,70,3
60388,3,63,3
60389,3,142,0
60390,3,124,0
60391,3,138,0
60392,1,10,0
60393,4,10,0
60394,1,10,0
60395,2,51,0
60396,4,51,8
60397,4,36,0
60398,4,136,0
60399,3,38,0
60400,3,38,0
60401,3,32,0
60402,3,32,0
60403,3,96,2
60404,3,7,0
60405,3,52,0
60406,4,122,0
60407,4,102,0
60408,2,134,0
60409,2,54,2
60410,1,70,2
60411,1,66,2
60412,1,90,2
60413,4,90,8
60414,1,111,8
60415,1,111,0
60416,2,111,0
60417,4,127,0
60418,3,127,0
60419,2,127,0
60420,2,131,0
60421,2,121,0
60422,4,121,0
60423,4,100,0
60424,4,33,0
60425,4,13,0
60426,4,34,0
60427,1,34,0
60428,3,34,0
60429,4,34,0
60430,4,131,0
60431,4,71,0
60432,3,54,0
60433,2,117,0
60434,1,127,0
60435,1,26,0
60436,1,37,0
60437,1,74,0
60438,2,71,7
60439,2,120,0
60440,2,80,0
60441,1,25,0
60442,1,36,0
60443,1,92,8
60444,3,92,0
60445,3,95,0
60446,4,95,8
60447,1,96,8
60448,3,96,8
60449,3,135,0
60450,2,143,0
60451,2,134,0
60452,2,49,0
60453,2,111,0
60454,1,16,0
60455,1,116,0
60456,4,116,0
60457,4,130,8
60458,4,67,0
60459,1,54,2
60460,3,54,3
60461,4,54,0
60462,4,114,0
60463,4,114,0
60464,4,111,0
60465,2,111,0
60466,1,111,0
60467,2,111,5
60468,2,111,0
60469,1,126,0
60470,3,138,0
60471,4,138,0
60472,1,138,0
60473,1,2,0
60474,1,120,0
60475,2,84,0
60476,1,5,0
60477,2,7,0
60478,2,44,0
60479,4,18,0
60480,3,140,0
60481,1,13,0
60482,1,22,0
60483,1,136,0
60484,2,136,0
60485,3,33,0
60486,2,33,0
60487,1,33,0
60488,1,33,0
60489,4,123,0
60490,4,1,0
60491,1,25,0
60492,3,25,0
60493,4,11,0
60494,4,11,0
60495,4,18,0
60496,2,4,0
60497,1,4,0
60498,4,4,0
60499,4,103,0
60500,1,28,0
60501,3,32,0
60502,3,135,0
60503,1,33,0
60504,1,38,0
60505,4,23,0
60506,3,23,0
60507,2,85,0
60508,2,60,0
60509,2,48,0
60510,2,80,0
60511,2,110,0
60512,2,134,0
60513,1,134,0
60514,2,134,0
60515,1,82,8
60516,1,71,8
60517,1,37,0
60518,1,133,8
60519,1,70,0
60520,1,70,2
60521,1,63,2
60522,1,103,2
60523,1,38,0
60524,4,114,0
60525,1,22,0
60526,1,88,2
60527,1,79,2
60528,1,58,2
60529,2,53,2
60530,3,11,0
60531,1,28,0
60532,1,101,0
60533,1,10,0
60534,1,110,0
60535,2,97,0
60536,4,97,0
60537,4,97,0
60538,4,24,0
60539,1,24,0
60540,1,108,0
60541,2,108,0
60542,2,64,0
60543,1,142,0
60544,1,142,0
60545,1,10,0
60546,1,36,0
60547,1,131,0
60548,4,2,0
60549,1,116,0
60550,1,43,2
60551,1,43,2
60552,1,101,8
60553,2,58,8
60554,4,64,8
60555,4,27,0
60556,4,112,0
60557,4,60,8
60558,4,59,0
60559,1,45,0
60560,1,93,2
60561,1,72,2
60562,3,72,2
60563,1,91,3
60564,2,131,10
60565,2,119,8
60566,1,119,0
60567,3,42,0
60568,3,42,0
60569,3,143,0
60570,3,143,0
60571,2,97,0
60572,2,63,2
60573,1,64,2
60574,1,82,2
60575,1,82,2
60576,2,82,2
60577,2,82,0
60578,2,84,0
60579,1,37,0
60580,1,37,0
60581,1,31,0
60582,2,31,0
60583,4,31,0
60584,3,132,0
60585,4,21,0
60586,2,24,0
60587,2,24,0
60588,2,94,0
60589,2,123,8
60590,1,121,0
60591,4,130,0
60592,3,31,0
60593,1,23,0
60594,3,76,8
60595,1,124,8
60596,1,117,0
60597,3,117,0
60598,4,117,0
60599,4,55,0
60600,4,37,0
60601,4,37,0
60602,4,111,0
60603,4,4,0
60604,4,103,0
60605,3,128,0
60606,3,34,0
60607,2,144,0
60608,2,66,2
60609,2,61,2
60610,2,61,2
60611,1,26,0
60612,1,69,6
60613,3,99,6
60614,2,99,2
60615,1,95,2
60616,1,84,2
