,emp,slot,activity_type
82363,4,12,0
82364,1,12,0
82365,1,8,2
82366,1,24,0
82367,1,19,0
82368,1,19,0
82369,4,19,0
82370,4,18,0
82371,4,18,0
82372,2,18,0
82373,2,16,2
82374,3,8,0
82375,3,8,3
82376,3,12,3
82377,3,12,3
82378,3,12,3
82379,3,11,3
82380,3,9,3
82381,4,18,0
82382,4,22,0
82383,1,7,0
82384,1,6,0
82385,1,7,0
82386,3,17,0
82387,2,17,0
82388,3,17,0
82389,3,21,0
82390,2,24,0
82391,1,24,0
82392,1,14,8
82393,1,14,6
82394,1,14,2
82395,1,19,0
82396,4,10,0
82397,4,2,0
82398,4,2,0
82399,1,2,0
82400,1,16,2
82401,2,17,8
82402,1,10,2
82403,1,10,2
82404,1,17,2
82405,1,16,6
82406,1,16,2
82407,1,19,2
82408,1,19,0
82409,3,23,0
82410,3,3,0
82411,4,3,0
82412,4,5,0
82413,1,5,0
82414,4,4,0
82415,4,4,0
82416,1,21,0
82417,2,19,0
82418,2,8,0
82419,2,8,0
82420,4,8,0
82421,1,1,0
82422,1,3,0
82423,4,3,0
82424,2,21,0
82425,4,21,0
82426,4,17,0
82427,4,13,0
82428,4,1,0
82429,1,1,0
82430,4,1,0
82431,4,2,0
82432,4,23,0
82433,4,10,0
82434,4,10,0
82435,4,17,0
82436,1,17,2
82437,1,8,2
82438,1,8,2
82439,1,12,2
82440,1,12,0
82441,4,1,0
82442,2,23,0
82443,2,23,0
82444,4,23,0
82445,1,23,0
82446,1,20,0
82447,1,8,0
82448,1,7,0
82449,1,22,8
82450,1,16,6
82451,1,11,6
82452,1,8,6
82453,3,8,0
82454,3,8,0
82455,3,8,0
82456,1,8,2
82457,1,8,8
82458,1,13,2
82459,2,13,5
82460,2,18,8
82461,2,12,2
82462,1,15,2
82463,1,15,2
82464,1,15,2
82465,2,17,4
82466,2,14,4
82467,1,12,0
82468,1,1,0
82469,3,13,0
82470,3,13,3
82471,3,20,0
82472,3,17,0
82473,3,15,3
82474,3,10,4
82475,4,10,5
82476,4,10,6
82477,4,22,0
82478,2,21,0
82479,4,4,0
82480,4,6,0
82481,4,9,0
82482,1,6,0
82483,3,12,0
82484,3,23,0
82485,4,23,0
82486,2,23,0
82487,2,23,0
82488,1,13,0
82489,2,13,8
82490,2,9,2
82491,1,8,2
82492,1,15,2
82493,1,8,2
82494,1,16,2
82495,1,16,2
82496,1,8,2
82497,3,18,2
82498,3,5,0
82499,2,18,0
82500,2,6,0
82501,1,3,0
82502,3,3,0
82503,1,3,0
82504,1,9,0
82505,2,9,0
82506,4,9,0
82507,4,9,0
82508,1,13,0
82509,1,17,2
82510,1,9,2
82511,1,18,0
82512,4,8,0
82513,3,18,0
82514,2,18,8
82515,3,16,3
82516,3,11,3
82517,3,12,3
82518,3,14,0
82519,4,11,0
82520,1,14,0
82521,4,2,0
82522,4,11,0
82523,1,18,4
82524,1,10,0
82525,3,3,0
82526,1,23,0
82527,2,23,0
82528,4,12,0
82529,4,24,0
82530,4,24,0
82531,4,24,0
82532,4,6,0
82533,4,20,0
82534,4,8,0
82535,3,11,3
82536,3,16,0
82537,3,16,8
82538,1,18,8
82539,2,18,0
82540,3,18,0
82541,1,6,0
82542,1,22,2
82543,3,11,2
82544,3,11,3
82545,3,8,3
82546,3,14,3
82547,3,12,3
82548,3,22,0
82549,4,6,0
82550,4,6,0
82551,2,21,0
82552,2,12,0
82553,2,12,0
82554,1,16,0
82555,1,20,0
82556,4,12,0
82557,4,16,10
82558,4,14,8
82559,3,14,0
82560,1,19,0
82561,2,16,0
82562,2,16,8
82563,3,16,8
82564,3,8,0
82565,4,8,0
82566,4,12,0
82567,4,9,0
82568,4,2,0
82569,2,18,0
82570,2,11,0
82571,4,18,0
82572,1,18,0
82573,1,14,8
82574,4,21,8
82575,4,19,8
82576,1,13,8
82577,1,13,2
82578,1,13,2
82579,1,15,2
82580,1,23,0
82581,3,23,0
82582,3,20,0
82583,1,2,0
82584,2,13,0
82585,2,23,0
82586,2,23,0
82587,1,8,2
82588,1,8,0
82589,4,21,0
82590,1,12,0
82591,1,12,8
82592,3,19,0
82593,1,19,4
82594,1,18,4
82595,4,18,0
82596,1,10,5
82597,4,12,0
82598,4,3,0
82599,1,9,0
82600,1,24,0
82601,1,21,0
82602,3,21,0
82603,3,21,0
82604,3,21,0
82605,3,18,0
82606,1,18,0
82607,1,1,0
82608,2,13,0
82609,2,13,8
82610,2,13,2
82611,2,10,4
82612,4,13,0
82613,3,4,0
82614,3,5,0
82615,3,5,0
82616,4,23,0
82617,1,23,0
82618,1,19,2
82619,1,10,2
82620,3,10,2
82621,2,10,2
82622,2,15,0
82623,2,18,0
82624,1,18,0
82625,4,18,0
82626,3,20,8
82627,3,11,3
82628,1,14,0
82629,1,21,0
82630,4,8,0
82631,1,3,0
82632,1,20,0
82633,4,13,8
82634,3,8,0
82635,3,4,0
82636,3,4,0
82637,4,14,0
82638,3,14,3
82639,4,15,3
82640,4,15,0
82641,1,13,0
82642,4,8,0
82643,4,24,0
82644,3,15,0
82645,3,11,3
82646,3,11,2
82647,3,7,2
82648,3,13,2
82649,3,17,3
82650,3,17,3
82651,3,12,0
82652,3,21,0
82653,2,6,0
82654,4,6,0
82655,2,1,0
82656,2,7,0
82657,2,23,0
82658,1,12,0
82659,4,24,0
82660,4,1,0
82661,4,14,5
82662,1,15,2
82663,1,11,2
82664,1,9,2
82665,1,13,2
82666,2,11,4
82667,2,15,4
82668,4,15,8
82669,4,24,0
82670,2,24,0
82671,2,3,0
82672,1,3,0
82673,1,3,0
82674,1,1,0
82675,1,1,0
82676,1,17,4
82677,2,17,0
82678,1,13,4
82679,1,17,2
82680,1,14,2
82681,1,14,0
82682,3,7,0
82683,4,20,0
82684,2,7,2
82685,2,20,8
82686,1,20,2
82687,1,13,2
82688,1,10,2
82689,1,10,2
82690,1,21,0
82691,3,3,0
82692,3,1,0
82693,2,1,0
82694,3,16,0
82695,2,16,0
82696,2,16,2
82697,4,11,0
82698,4,11,2
82699,4,11,0
82700,4,9,0
82701,1,21,0
82702,1,13,0
82703,1,13,2
82704,1,13,2
82705,2,13,2
82706,1,18,2
82707,1,7,0
82708,1,24,8
82709,3,24,0
82710,1,3,0
82711,1,14,8
82712,1,14,8
82713,1,14,8
82714,1,4,0
82715,1,3,0
82716,1,14,0
82717,1,14,2
82718,1,14,0
82719,3,23,0
82720,3,17,0
82721,4,14,0
82722,4,14,0
82723,2,23,0
82724,4,19,0
82725,4,7,0
82726,1,24,0
82727,1,24,0
82728,1,3,0
82729,3,3,0
82730,3,18,2
82731,1,18,0
82732,1,12,2
82733,1,10,2
82734,1,10,2
82735,1,9,2
82736,1,13,2
82737,3,12,2
82738,3,14,0
82739,4,9,0
82740,4,9,0
82741,3,9,3
82742,3,15,3
82743,3,12,3
82744,1,12,6
82745,2,11,6
82746,3,11,2
82747,3,11,0
82748,3,21,0
82749,3,16,8
82750,4,20,8
82751,2,20,8
82752,2,1,0
82753,2,1,0
82754,1,1,0
82755,1,1,0
82756,4,1,0
82757,4,15,0
82758,4,15,0
82759,3,15,0
82760,4,2,0
82761,4,19,0
82762,1,1,0
82763,1,2,0
82764,3,2,0
82765,3,6,0
82766,3,6,0
82767,3,6,0
82768,3,7,0
82769,4,7,0
82770,4,7,0
82771,4,7,0
82772,3,7,0
82773,3,21,0
82774,1,21,0
82775,1,7,0
82776,4,7,0
82777,2,3,0
82778,3,3,0
82779,3,3,0
82780,3,24,0
82781,3,14,0
82782,1,2,0
82783,2,2,0
82784,2,6,0
82785,2,6,0
82786,2,7,0
82787,4,2,0
82788,2,2,0
82789,2,7,0
82790,3,4,0
82791,3,4,0
82792,1,21,0
82793,1,11,0
82794,2,11,0
82795,2,5,0
82796,1,19,0
82797,1,19,8
82798,1,20,0
82799,2,14,8
82800,4,14,0
82801,1,17,2
82802,1,4,0
82803,4,4,0
82804,4,3,0
82805,2,3,0
82806,2,3,0
82807,4,3,0
82808,4,3,0
82809,4,6,0
82810,4,9,0
82811,3,20,0
82812,2,6,0
82813,1,12,0
82814,4,17,0
82815,2,17,0
82816,4,4,0
82817,2,1,0
82818,2,2,0
82819,4,19,0
82820,3,21,0
82821,2,1,0
82822,3,19,0
82823,1,19,8
82824,4,20,8
82825,3,4,0
82826,3,3,0
82827,3,22,0
82828,1,22,0
82829,4,22,0
82830,4,22,0
82831,4,10,8
82832,1,21,0
82833,1,23,0
82834,4,19,0
82835,4,19,0
82836,4,10,0
82837,4,12,0
82838,4,12,0
82839,4,7,0
82840,2,7,0
82841,3,3,0
82842,3,23,0
82843,3,7,0
82844,4,14,0
82845,1,14,0
82846,3,1,0
82847,1,6,0
82848,4,10,0
82849,4,14,12
82850,4,10,4
82851,4,15,4
82852,4,12,4
82853,4,9,0
82854,1,9,2
82855,1,9,2
82856,1,19,2
82857,1,19,2
82858,1,18,0
82859,4,7,0
82860,1,7,0
82861,1,22,0
82862,1,7,0
82863,2,7,0
82864,2,1,0
82865,2,13,0
82866,2,13,0
82867,1,5,0
82868,1,22,0
82869,1,22,0
82870,1,5,0
82871,1,9,0
82872,4,4,0
82873,2,22,0
82874,2,18,0
82875,2,18,0
82876,2,23,0
82877,2,8,0
82878,4,8,0
82879,3,1,0
82880,1,3,0
82881,1,20,0
82882,1,16,2
82883,1,16,2
82884,3,18,0
82885,4,13,0
82886,1,13,0
82887,1,23,0
82888,1,23,0
82889,1,5,0
82890,1,5,0
82891,1,2,0
82892,2,16,0
82893,2,23,8
82894,3,18,8
82895,3,14,2
82896,1,8,2
82897,4,12,8
82898,4,12,0
82899,4,12,0
82900,4,12,0
82901,4,6,0
82902,1,6,0
82903,2,11,0
82904,2,20,0
82905,2,20,0
82906,2,1,0
82907,4,12,4
82908,4,12,0
82909,1,8,0
82910,4,1,0
82911,2,14,0
82912,2,14,0
82913,4,9,8
82914,4,9,3
82915,1,9,5
82916,2,9,2
82917,1,3,0
82918,2,5,0
82919,2,18,0
82920,1,7,0
82921,1,21,0
82922,4,21,0
82923,4,21,0
82924,2,3,0
82925,1,3,0
82926,1,22,0
82927,3,21,0
82928,1,2,0
82929,2,2,0
82930,2,18,0
82931,3,24,0
82932,4,24,0
82933,3,24,0
82934,1,24,0
82935,4,24,0
82936,4,24,0
82937,4,24,0
82938,4,2,0
82939,4,8,0
82940,4,6,0
82941,4,6,0
82942,1,6,0
82943,2,16,0
82944,2,1,0
82945,2,1,0
82946,1,1,0
82947,4,24,0
82948,3,24,0
82949,1,24,0
82950,1,19,0
82951,3,4,0
82952,3,22,0
82953,1,22,0
82954,3,22,0
82955,4,22,0
82956,4,23,0
82957,4,21,0
82958,3,21,0
82959,3,13,8
82960,1,21,8
82961,4,19,0
82962,4,19,3
82963,4,8,0
82964,4,15,0
82965,4,18,0
82966,2,24,0
82967,4,24,0
82968,4,9,0
82969,4,7,0
82970,4,7,0
82971,4,19,0
82972,4,19,0
82973,4,7,0
82974,4,20,0
82975,4,16,8
82976,3,11,8
82977,3,17,8
82978,2,17,2
82979,1,15,2
82980,1,20,2
82981,4,2,0
82982,4,19,8
82983,1,11,8
82984,1,21,0
82985,4,21,0
82986,4,4,0
82987,4,10,0
82988,4,16,12
82989,4,24,8
82990,4,19,0
82991,2,24,0
82992,2,24,0
82993,3,21,0
82994,1,22,0
82995,4,12,0
82996,4,22,0
82997,1,14,0
82998,3,7,0
82999,1,7,2
83000,1,7,0
83001,2,21,0
83002,2,18,0
83003,4,16,0
83004,4,16,4
83005,4,5,0
83006,4,21,0
83007,4,24,0
83008,1,3,0
83009,1,12,8
83010,3,14,8
83011,4,16,0
83012,3,13,0
83013,4,7,0
83014,2,7,8
83015,2,23,8
83016,2,12,8
83017,2,12,0
83018,4,22,0
83019,4,12,0
83020,4,23,0
83021,3,23,0
83022,3,5,0
83023,1,9,0
83024,4,3,0
83025,1,24,0
83026,3,24,0
83027,4,23,0
83028,1,16,0
83029,1,18,2
83030,2,18,0
83031,4,17,0
83032,4,19,0
83033,4,16,0
83034,4,1,0
83035,3,16,0
83036,3,22,8
83037,4,14,8
83038,4,14,8
83039,4,8,0
83040,4,7,0
83041,3,10,0
83042,3,14,3
83043,3,16,3
83044,1,23,0
83045,3,23,0
83046,1,4,0
83047,2,5,0
83048,2,18,9
83049,4,2,0
83050,3,2,0
83051,2,2,0
83052,1,18,0
83053,1,19,0
83054,1,14,0
83055,1,13,8
83056,4,16,8
83057,3,16,8
83058,3,16,3
83059,3,15,3
83060,3,11,3
83061,3,12,8
83062,3,16,3
83063,3,10,3
83064,3,12,3
83065,3,11,3
83066,3,11,3
83067,3,11,3
83068,3,16,3
83069,3,13,0
83070,3,11,0
83071,2,11,0
83072,1,22,0
83073,3,22,0
83074,4,23,0
83075,4,11,0
83076,3,5,0
83077,1,1,0
83078,1,1,0
83079,1,1,0
83080,1,5,0
83081,1,23,0
83082,3,23,0
83083,4,23,0
83084,1,23,0
83085,1,23,8
83086,1,8,0
83087,1,9,7
83088,1,8,2
83089,1,8,2
83090,1,10,2
83091,1,11,2
83092,1,12,2
83093,2,17,2
83094,4,14,4
83095,3,14,4
83096,3,14,3
83097,3,14,4
83098,1,18,4
83099,1,19,4
83100,1,17,4
83101,1,8,2
83102,1,22,2
83103,2,8,0
83104,2,15,6
83105,2,24,0
83106,1,24,0
83107,3,7,0
83108,3,18,0
83109,3,22,0
83110,3,22,0
83111,3,8,0
83112,2,19,0
83113,3,12,0
83114,3,5,0
83115,4,16,8
83116,4,11,8
83117,1,11,2
83118,1,11,2
83119,2,11,2
83120,2,21,0
83121,4,21,0
83122,4,11,0
83123,1,15,0
83124,1,16,0
83125,1,24,0
83126,1,16,0
83127,4,16,0
83128,2,16,2
83129,1,16,0
83130,1,16,2
83131,1,18,2
83132,1,18,2
83133,2,16,6
83134,2,14,2
83135,1,14,8
83136,3,21,3
83137,2,19,0
83138,2,8,3
83139,3,4,0
83140,3,11,0
83141,3,11,3
83142,3,11,0
83143,4,11,0
83144,4,11,0
83145,2,11,0
83146,4,11,0
83147,4,20,0
83148,1,17,0
83149,2,12,0
83150,2,20,0
83151,2,20,0
83152,4,16,0
83153,3,6,0
83154,2,5,0
83155,4,5,0
83156,1,5,0
83157,2,5,0
83158,2,22,0
83159,1,22,0
83160,1,11,0
83161,1,11,2
83162,1,11,2
83163,2,11,2
83164,2,9,0
83165,1,15,6
83166,1,15,2
83167,3,15,3
83168,3,8,3
83169,3,19,0
83170,4,9,0
83171,4,22,0
83172,4,3,0
83173,4,5,0
83174,3,5,0
83175,3,8,0
83176,4,5,0
83177,1,21,0
83178,1,5,0
83179,1,7,0
83180,2,21,0
83181,3,8,0
83182,1,24,0
83183,3,24,0
83184,1,6,0
83185,1,7,0
83186,1,23,0
83187,1,23,0
83188,3,2,0
83189,4,5,0
83190,4,6,0
83191,1,9,0
83192,1,9,0
83193,1,6,0
83194,2,6,0
83195,3,6,0
83196,3,4,0
83197,1,6,0
83198,1,6,0
83199,1,21,0
83200,1,1,0
83201,3,1,0
83202,3,21,0
83203,3,2,0
83204,3,2,0
83205,2,2,0
83206,2,2,0
83207,4,7,0
83208,4,10,0
83209,2,21,0
83210,4,21,0
83211,3,3,0
83212,1,3,0
83213,3,3,0
83214,3,13,3
83215,3,13,3
83216,2,13,0
83217,1,13,2
83218,1,10,2
83219,1,20,0
83220,2,19,0
83221,1,19,0
83222,1,19,2
83223,1,12,2
83224,1,13,2
83225,1,10,2
83226,2,10,0
83227,2,10,2
83228,1,18,2
83229,1,18,2
83230,1,15,2
83231,1,17,2
83232,1,15,2
83233,3,19,0
83234,4,11,0
83235,4,19,0
83236,1,12,0
83237,4,12,0
83238,4,8,0
83239,4,12,0
83240,2,11,0
83241,1,8,2
83242,1,15,2
83243,1,15,2
83244,1,16,2
83245,1,13,2
83246,1,16,2
83247,1,16,2
83248,1,12,2
83249,3,12,2
83250,3,14,3
83251,3,9,3
83252,3,17,3
83253,3,11,3
83254,3,14,8
83255,2,14,2
83256,2,14,2
83257,1,14,2
83258,1,8,2
83259,2,8,6
83260,4,9,0
83261,2,3,0
83262,2,15,0
83263,2,4,0
83264,4,4,0
83265,4,23,0
83266,4,1,0
83267,4,1,0
83268,2,18,0
83269,2,18,0
83270,4,18,0
83271,1,18,0
83272,1,19,2
83273,1,11,2
83274,1,11,2
83275,1,18,8
83276,1,21,0
83277,4,12,0
83278,4,23,0
83279,4,23,0
83280,4,21,0
83281,4,21,0
83282,2,21,0
83283,1,7,0
83284,1,7,0
83285,1,3,0
83286,1,24,0
83287,4,24,0
83288,2,24,0
83289,2,15,0
83290,3,15,3
83291,3,11,3
83292,3,11,3
83293,1,11,2
83294,1,11,2
83295,3,17,0
83296,3,4,0
83297,4,5,0
83298,4,18,0
83299,1,19,0
83300,1,19,0
83301,1,22,8
83302,2,19,8
83303,2,13,5
83304,2,13,4
83305,3,18,2
83306,2,16,2
83307,2,16,2
83308,1,16,0
83309,3,15,0
83310,1,15,0
83311,1,15,8
83312,3,15,0
83313,2,15,0
83314,4,20,0
83315,1,22,0
83316,2,8,0
83317,1,8,5
83318,1,8,2
83319,1,7,2
83320,1,16,2
83321,1,10,2
83322,1,10,2
83323,1,18,2
83324,1,14,2
83325,1,19,2
83326,1,14,6
83327,1,21,0
83328,1,22,0
83329,2,22,8
83330,4,16,8
83331,4,9,8
83332,1,9,8
83333,4,13,8
83334,1,13,0
83335,2,13,2
83336,4,19,8
83337,4,19,0
83338,1,24,0
83339,1,8,2
83340,1,6,0
83341,1,5,0
83342,3,5,0
83343,3,16,3
83344,4,12,0
83345,3,12,0
83346,4,12,0
83347,4,13,8
83348,1,13,8
83349,3,17,8
83350,4,16,8
83351,4,15,8
83352,2,13,0
83353,4,23,0
83354,1,23,0
83355,1,24,0
83356,4,24,0
83357,3,6,0
83358,3,20,0
83359,4,17,0
83360,3,6,0
83361,3,20,0
83362,1,2,0
83363,1,2,0
83364,3,2,0
83365,1,17,0
83366,4,17,0
83367,2,17,0
83368,4,5,0
83369,2,23,0
83370,2,8,0
83371,4,15,0
83372,4,20,0
83373,4,11,0
83374,3,8,0
83375,2,17,6
83376,1,8,6
83377,1,18,0
83378,4,7,0
83379,4,18,0
83380,4,11,0
83381,4,8,2
83382,4,20,0
83383,4,8,0
83384,2,5,0
83385,1,10,0
83386,1,14,8
83387,2,13,8
83388,4,22,0
83389,1,5,0
83390,1,19,0
83391,1,19,2
83392,1,9,2
83393,1,12,2
83394,1,14,2
83395,3,16,2
83396,1,9,2
83397,1,9,0
83398,1,11,2
83399,1,8,2
83400,1,12,2
83401,1,10,2
83402,1,11,0
83403,4,11,0
83404,4,9,0
83405,4,9,8
83406,1,15,0
83407,3,19,0
83408,2,19,0
83409,1,19,0
83410,4,19,0
83411,4,19,0
83412,1,19,0
83413,4,18,8
83414,1,18,4
83415,3,10,4
83416,3,10,3
83417,3,16,4
83418,1,14,4
83419,1,18,0
83420,2,2,0
83421,3,1,0
83422,3,1,0
83423,3,1,0
83424,4,17,0
83425,4,22,0
83426,2,18,0
83427,3,17,0
83428,1,17,0
83429,4,10,0
83430,3,10,0
83431,4,10,8
83432,4,10,0
83433,4,18,0
83434,4,19,0
83435,4,17,0
83436,4,5,0
83437,3,5,0
83438,3,18,0
83439,4,18,0
83440,2,16,0
83441,2,6,0
83442,2,7,0
83443,3,14,8
83444,3,22,0
83445,3,6,0
83446,4,9,0
83447,4,18,0
83448,1,22,0
83449,1,22,8
83450,1,4,0
83451,3,19,8
83452,3,20,8
83453,4,16,8
83454,3,21,8
83455,3,4,0
83456,4,4,0
83457,1,5,0
83458,4,24,0
83459,1,24,0
83460,1,19,0
83461,4,5,0
83462,1,23,0
83463,1,23,0
83464,4,23,0
83465,4,3,0
83466,3,20,0
83467,4,20,0
83468,2,7,0
83469,3,16,0
83470,4,16,0
83471,4,5,0
83472,4,11,0
83473,4,15,4
83474,4,16,5
83475,1,16,2
83476,4,16,4
83477,3,16,0
83478,3,3,0
83479,3,24,0
83480,3,24,0
83481,4,24,0
83482,4,1,0
83483,4,12,0
83484,4,10,0
83485,2,22,0
83486,1,12,2
83487,1,12,2
83488,2,12,2
83489,1,12,2
83490,1,18,2
83491,1,16,2
83492,1,16,2
83493,1,17,3
83494,3,17,3
83495,3,14,3
83496,1,14,0
83497,1,17,6
83498,1,19,2
83499,3,19,8
83500,3,19,0
83501,3,17,5
83502,3,16,3
83503,3,10,3
83504,3,10,3
83505,3,10,3
83506,3,9,3
83507,3,16,3
83508,3,11,3
83509,3,11,3
83510,3,7,0
83511,2,3,0
83512,4,9,0
83513,4,14,0
83514,3,16,0
83515,4,8,0
83516,4,8,0
83517,1,4,0
83518,1,1,0
83519,2,1,0
83520,3,1,0
83521,4,1,0
83522,1,1,0
83523,1,23,0
83524,3,22,0
83525,3,19,0
83526,3,11,3
83527,3,11,3
83528,3,9,3
83529,3,24,0
83530,3,5,0
83531,4,16,0
83532,2,4,0
83533,3,19,0
83534,3,3,0
83535,3,4,0
83536,1,4,0
83537,1,5,0
83538,1,2,0
83539,1,12,2
83540,3,12,2
83541,3,12,0
83542,3,12,2
83543,3,13,0
83544,3,3,0
83545,3,4,0
83546,3,4,0
83547,1,4,0
83548,4,4,0
83549,3,2,0
83550,3,20,0
83551,3,16,8
83552,4,22,0
83553,1,22,0
83554,3,22,0
83555,4,20,0
83556,1,23,0
83557,3,23,0
83558,3,23,0
83559,3,2,0
83560,3,17,0
83561,2,14,0
83562,1,8,2
83563,1,8,2
83564,1,8,2
83565,1,17,2
83566,1,17,0
83567,1,17,0
83568,4,17,0
83569,4,10,8
83570,2,15,8
83571,2,22,8
83572,2,11,8
83573,1,11,8
83574,4,17,0
83575,2,17,0
83576,2,18,4
83577,1,16,2
83578,1,17,2
83579,1,12,2
83580,1,4,0
83581,1,1,0
83582,2,24,8
83583,2,19,8
83584,4,9,8
83585,1,18,8
83586,1,18,0
83587,1,18,2
83588,1,10,2
83589,2,19,0
83590,4,7,0
83591,3,7,0
83592,3,16,0
83593,2,1,0
83594,2,4,0
83595,1,4,0
83596,4,4,0
83597,3,4,0
83598,3,24,0
83599,4,1,0
83600,3,3,0
83601,4,11,0
83602,3,13,0
83603,2,5,0
83604,2,21,2
83605,4,21,0
83606,4,22,0
83607,3,4,0
83608,3,1,0
83609,3,23,0
83610,4,6,0
83611,1,18,0
83612,3,4,0
83613,3,24,0
83614,3,24,0
83615,4,8,0
83616,3,6,0
83617,1,5,0
83618,1,5,0
83619,1,24,0
83620,1,12,0
83621,4,6,0
83622,3,6,0
83623,2,6,0
83624,2,9,0
83625,4,17,0
83626,4,17,0
83627,4,17,8
83628,4,19,8
83629,3,12,8
83630,3,11,3
83631,3,5,0
83632,3,5,0
83633,1,10,0
83634,3,13,0
83635,3,8,0
83636,3,12,3
83637,3,10,3
83638,3,10,3
83639,3,12,3
83640,3,12,0
83641,3,11,3
83642,3,3,0
83643,1,7,0
83644,2,7,0
83645,1,7,2
83646,1,14,0
83647,1,14,2
83648,1,12,2
83649,1,17,0
83650,2,11,2
83651,2,12,2
83652,1,13,0
83653,1,13,4
83654,1,17,2
83655,1,21,0
83656,1,19,2
83657,1,12,2
83658,1,12,2
83659,3,17,8
83660,3,13,8
83661,4,15,8
83662,1,23,8
83663,4,19,8
83664,4,11,0
83665,1,3,0
83666,3,21,0
83667,4,20,0
83668,4,24,0
83669,3,13,8
83670,1,15,8
83671,3,12,8
83672,4,11,8
83673,4,5,0
83674,2,5,0
83675,2,22,2
83676,3,18,0
83677,4,18,0
83678,4,9,0
83679,4,3,0
83680,4,15,8
83681,2,15,0
83682,1,7,2
83683,4,7,0
83684,4,17,0
83685,4,2,0
83686,3,10,0
83687,4,15,0
83688,4,17,8
83689,4,17,8
83690,4,18,0
83691,4,8,0
83692,4,18,0
83693,3,18,0
83694,1,1,0
83695,1,23,0
83696,3,5,0
83697,3,5,0
83698,4,5,0
83699,3,17,0
83700,3,19,0
83701,4,19,0
83702,4,8,0
83703,4,18,0
83704,3,2,0
83705,1,23,0
83706,1,3,0
83707,1,24,0
83708,1,22,0
83709,1,17,8
83710,1,20,0
83711,1,20,0
83712,1,24,0
83713,1,19,0
83714,1,13,2
83715,1,12,2
83716,1,13,2
83717,1,13,2
83718,2,18,6
83719,2,18,0
83720,2,18,4
83721,1,17,4
83722,1,19,0
83723,1,6,0
83724,1,20,0
83725,4,8,0
83726,4,11,0
83727,4,20,0
83728,1,24,0
83729,3,1,0
83730,3,16,3
83731,3,14,3
83732,3,20,0
83733,2,21,8
83734,1,21,0
83735,4,8,0
83736,3,8,0
83737,4,3,0
83738,2,1,0
83739,2,6,0
83740,2,6,0
83741,2,12,0
83742,4,16,0
83743,3,16,0
83744,1,16,0
83745,1,16,2
83746,3,16,6
83747,1,17,2
83748,1,8,2
83749,1,14,2
83750,1,14,2
83751,1,13,8
83752,1,9,2
83753,1,9,2
83754,1,9,2
83755,1,15,2
83756,1,11,2
83757,1,6,0
83758,4,12,0
83759,4,13,0
83760,2,13,2
83761,1,13,8
83762,1,14,2
83763,2,11,2
83764,1,4,0
83765,1,23,0
83766,4,23,0
83767,1,10,0
83768,3,21,8
83769,3,23,0
83770,4,3,0
83771,3,14,0
83772,4,8,0
83773,1,21,0
83774,3,5,0
83775,2,24,0
83776,2,7,0
83777,3,7,0
83778,1,5,0
83779,3,6,0
83780,3,20,0
83781,3,5,0
83782,3,12,0
83783,3,7,0
83784,2,6,0
83785,2,6,0
83786,3,6,0
83787,3,1,0
83788,3,7,0
83789,3,7,0
83790,3,7,0
83791,4,7,0
83792,4,9,0
83793,4,2,0
83794,2,21,8
83795,4,21,0
83796,4,1,0
83797,2,1,0
83798,2,7,0
83799,2,2,0
83800,2,23,0
83801,2,18,0
83802,2,8,0
83803,2,23,0
83804,1,23,0
83805,1,23,0
83806,3,23,8
83807,1,23,8
83808,4,15,8
83809,1,20,0
83810,3,20,0
83811,3,23,0
83812,2,22,0
83813,3,22,0
83814,4,9,0
83815,1,2,0
83816,1,2,0
83817,1,2,0
83818,4,6,0
83819,1,10,0
83820,1,1,0
83821,3,1,0
83822,2,5,0
83823,2,5,0
83824,1,22,2
83825,2,14,0
83826,4,20,3
83827,4,8,0
83828,1,9,2
83829,3,6,0
83830,1,22,0
83831,1,20,0
83832,4,11,0
83833,4,21,0
83834,4,22,0
83835,1,6,0
83836,1,6,0
83837,1,6,0
83838,2,6,0
83839,2,3,0
83840,2,2,0
83841,2,19,0
83842,2,19,2
83843,2,14,4
83844,2,15,4
83845,4,10,4
83846,4,13,4
83847,1,17,0
83848,1,16,2
83849,3,17,0
83850,3,14,0
83851,2,14,2
83852,2,22,2
83853,1,14,2
83854,1,13,2
83855,2,14,2
83856,3,10,2
83857,3,12,0
83858,1,6,0
83859,4,12,0
83860,1,19,0
83861,3,15,0
83862,3,13,0
83863,3,13,3
83864,3,16,3
83865,3,16,3
83866,3,14,8
83867,3,14,3
83868,3,11,3
83869,3,8,3
83870,3,15,3
83871,3,12,4
83872,1,12,8
83873,4,19,8
83874,4,9,0
83875,2,20,0
83876,2,15,0
83877,1,15,2
83878,1,19,4
83879,1,8,0
83880,3,23,0
83881,3,9,3
83882,2,14,3
83883,1,20,2
83884,1,2,0
83885,4,2,0
83886,1,10,0
83887,4,10,0
83888,2,7,0
83889,2,20,0
83890,1,2,0
83891,1,6,0
83892,2,6,0
83893,2,2,0
83894,2,6,0
83895,2,22,0
83896,2,9,0
83897,4,9,0
83898,4,9,0
83899,2,20,0
83900,2,17,0
83901,2,21,8
83902,1,16,4
83903,1,13,2
83904,1,16,0
83905,1,3,0
83906,4,3,0
83907,4,16,8
83908,4,22,0
83909,1,1,0
83910,1,24,0
83911,1,21,0
83912,2,21,0
83913,2,5,0
83914,2,16,0
83915,1,1,0
83916,3,22,0
